date,rank,stock_id,name,sub,ratio
2025-10-31,5,3033,威健,DB00,0.2307076780850046
2025-10-31,6,3028,增你強,DB00,0.20520295315410073
2025-10-31,7,3224,三顧,DB00,0.2039743399848372
2025-10-31,8,2451,創見,DA00,0.18959019742624847
2025-10-31,9,2337,旺宏,D900,0.18902934531325025
2025-10-31,10,8109,博大,D900,0.18430860338493932
2025-11-28,1,8067,志旭,DB00,0.31962370755588665
2025-11-28,2,3055,蔚華科,D600,0.2926891146908212
2025-11-28,3,6189,豐藝,DB00,0.2601114140922536
2025-11-28,4,7556,意德士科技,D600,0.25840464616027453
2025-11-28,5,3033,威健,DB00,0.2501142636184321
2025-11-28,6,8109,博大,D900,0.2412255296651509
2025-11-28,7,2451,創見,DA00,0.2362932818774776
2025-11-28,8,3224,三顧,DB00,0.23182110739037007
2025-11-28,9,3310,佳穎,D800,0.20146166508640082
2025-11-28,10,3028,增你強,DB00,0.20120291920220493
2025-12-31,1,8067,志旭,DB00,0.2898842425838386
2025-12-31,2,3055,蔚華科,D600,0.2878891692558836
2025-12-31,3,3033,威健,DB00,0.25681662280289425
2025-12-31,4,6189,豐藝,DB00,0.25107325588274637
2025-12-31,5,7556,意德士科技,D600,0.23839243399769416
2025-12-31,6,8109,博大,D900,0.2379881177700305
2025-12-31,7,3224,三顧,DB00,0.2266302380058272
2025-12-31,8,2451,創見,DA00,0.22177216105368178
2025-12-31,9,3028,增你強,DB00,0.19628771464668912
2025-12-31,10,6552,易華電,D700,0.19326650605455692
2026-01-30,1,8067,志旭,DB00,0.3239138035002553
2026-01-30,2,3055,蔚華科,D600,0.28856287528231367
2026-01-30,3,2451,創見,DA00,0.2777712753171414
2026-01-30,4,3033,威健,DB00,0.2702752061498674
2026-01-30,5,3224,三顧,DB00,0.2590816110251964
2026-01-30,6,6189,豐藝,DB00,0.25005830541998236
2026-01-30,7,7556,意德士科技,D600,0.23897506535757107
2026-01-30,8,8109,博大,D900,0.20688551119045664
2026-01-30,9,2337,旺宏,D900,0.20366898558124524
2026-01-30,10,6552,易華電,D700,0.19291355240637678
2026-02-26,1,3055,蔚華科,D600,0.3181560925036148
2026-02-26,2,8067,志旭,DB00,0.29063400371580034
2026-02-26,3,2451,創見,DA00,0.26648610756726315
2026-02-26,4,3033,威健,DB00,0.26337609238582316
2026-02-26,5,7556,意德士科技,D600,0.25165346331223276
2026-02-26,6,3224,三顧,DB00,0.24711491779258135
2026-02-26,7,6189,豐藝,DB00,0.24589512940664157
2026-02-26,8,8109,博大,D900,0.208625981673001
2026-02-26,9,3310,佳穎,D800,0.19825037072648174
2026-02-26,10,3028,增你強,DB00,0.194121675450986
2026-03-31,1,3055,蔚華科,D600,0.32515308729666753
2026-03-31,2,3224,三顧,DB00,0.30089954943615876
2026-03-31,3,8067,志旭,DB00,0.2875632731054331
2026-03-31,4,3033,威健,DB00,0.281930081296383
2026-03-31,5,6189,豐藝,DB00,0.2670978901008548
2026-03-31,6,3310,佳穎,D800,0.250726371566606
2026-03-31,7,2451,創見,DA00,0.2438106462760603
2026-03-31,8,8109,博大,D900,0.2287609986538953
2026-03-31,9,7556,意德士科技,D600,0.21178554048766854
2026-03-31,10,3028,增你強,DB00,0.2032998880694487
2026-04-30,1,3055,蔚華科,D600,0.34072386485451345
2026-04-30,2,6735,美達科技,D600,0.31233725891387926
2026-04-30,3,8109,博大,D900,0.3041986801836707
2026-04-30,4,3033,威健,DB00,0.2715039105014143
2026-04-30,5,3224,三顧,DB00,0.2650483859852592
2026-04-30,6,8067,志旭,DB00,0.2648897794443256
2026-04-30,7,3028,增你強,DB00,0.24997890869324654
2026-04-30,8,6189,豐藝,DB00,0.24410545018603086
2026-04-30,9,7556,意德士科技,D600,0.22595778198535355
2026-04-30,10,3310,佳穎,D800,0.20365218080204658
