n,ann_ret,ann_vol,sharpe,max_dd,win,ann_alpha,t_alpha,beta,predictor,smooth_N,hold_K,cost_rt,avg_daily_turn,ann_turn
4663,0.01949175779565618,0.13389985472883714,0.145569670968869,-0.5970916207190862,0.2882264636500107,-0.03764535975003364,-1.2950932598562308,0.4684201883796768,2330,1,10,0.01,0.053828007720351706,13.56465794552863
4653,0.10852606972251543,0.13254905375282763,0.8187615577014278,-0.49688425022999916,0.30260047281323876,0.05179023845790419,1.7269037300340442,0.46876923384559954,2330,1,20,0.0,0.026434558349451968,6.661508704061895
4653,0.09853380666642259,0.1325552927407869,0.7433411720428725,-0.5028877106843197,0.30174081237911027,0.04181736610770475,1.3905479322337455,0.468609021751359,2330,1,20,0.003,0.026434558349451968,6.661508704061895
4653,0.09187229796236068,0.13262060665957875,0.6927452699578271,-0.5068551082571016,0.3006662368364496,0.03516878454090516,1.1670691297806606,0.46850221368853184,2330,1,20,0.005,0.026434558349451968,6.661508704061895
4653,0.08188003490626784,0.13281012897895242,0.6165195044667421,-0.5127542584102485,0.29980657640232106,0.025195912190705688,0.8332828048632568,0.46834200159429135,2330,1,20,0.008,0.026434558349451968,6.661508704061895
4653,0.07521852620220595,0.13299730854588257,0.5655642736278111,-0.5170574585119998,0.29937674618525684,0.0185473306239061,0.6118798420904374,0.4682351935314642,2330,1,20,0.01,0.026434558349451968,6.661508704061895
4672,0.26127089686592603,0.12177994450914487,2.145434520593876,-0.1793321130607075,0.3448202054794521,0.21367312668654861,8.080512682932524,0.396006406313542,2330,3,1,0.0,0.3358304794520548,84.6292808219178
4672,0.1343269756330493,0.12243097189692456,1.097164986537394,-0.2445977542825215,0.335402397260274,0.08677291769648394,3.172731076227906,0.39564272692010205,2330,3,1,0.003,0.3358304794520548,84.6292808219178
4672,0.049697694811131496,0.1234337289076212,0.40262653693566736,-0.43860032691221873,0.3251284246575342,0.0021727783697742175,0.07742560971837972,0.39540027399114214,2330,3,1,0.005,0.3358304794520548,84.6292808219178
4672,-0.07724622642174522,0.12576376701701003,-0.6142168627256321,-0.8702194909879907,0.3110017123287671,-0.12472743062029029,-4.259834590018297,0.395036594597702,2330,3,1,0.008,0.3358304794520548,84.6292808219178
4672,-0.16187550724366304,0.1278443145323733,-1.2661924610082855,-0.9662375371952492,0.3030821917808219,-0.20932756994699994,-6.935915997489738,0.3947941416687421,2330,3,1,0.01,0.3358304794520548,84.6292808219178
4668,0.12616886700228422,0.12663156927195554,0.9963460748979774,-0.2960010345145535,0.33354755784061696,0.0745080956242787,2.995084038366081,0.4229123077884254,2330,3,5,0.0,0.09961439588688946,25.102827763496144
4668,0.08851462535703998,0.12667967116576714,0.6987279375016205,-0.31365151889763154,0.33033419023136246,0.0368779218625309,1.4671071135594143,0.42271528006542475,2330,3,5,0.003,0.09961439588688946,25.102827763496144
4668,0.06341179759354384,0.12693454976055416,0.4995629457319707,-0.34260651568165557,0.32754927163667524,0.011791139354699085,0.46525817506833617,0.42258392825009095,2330,3,5,0.005,0.09961439588688946,25.102827763496144
4668,0.02575755594829963,0.1276484143311968,0.20178516187023707,-0.4471903177649945,0.3245501285347044,-0.02583903440704871,-1.0053281152700155,0.4223869005270902,2330,3,5,0.008,0.09961439588688946,25.102827763496144
