industry_code,industry_name,weight,freq,src,dst,n,beta,t_beta,p_beta,gamma_dst_ar1,t_gamma,delta_mkt,t_delta,alpha,r2,r2_adj
6000,自動化,EW,M,下游,上游,188,-0.10501916834645926,-0.5130771065149593,0.6078973850168492,-0.06516509843617373,-0.6392564341514005,0.1720709541169779,0.5539934281012705,0.017870269477347742,0.005713081390375407,-0.010498118369564047
C100,製藥,EW,D,上游,下游,4245,0.05901829777132946,1.772787443438013,0.07626393485288498,0.01236514587577543,0.2685240643522746,0.10361845213577825,2.3060497771338557,0.0004351510873432827,0.02021980161014625,0.019526724365352632
C100,製藥,EW,W,上游,下游,875,0.08042851726596177,1.1429441905023288,0.25306176341691444,0.0902138989980919,1.095225391947941,-0.05358133971898939,-0.6638199804964522,0.001549205388607694,0.02762923402549311,0.024280080985397134
C100,製藥,EW,M,上游,下游,207,-0.05114827215556789,-0.2853776410258169,0.7753548355095621,0.12079622076816131,0.45628203511684934,-0.12819019404263393,-0.7485997551727237,0.012908321766902764,0.0034195563436387744,-0.011308233464090822
C100,製藥,EW,D,下游,上游,4245,-0.09505494703961366,-1.6398109376018117,0.10104448331092201,0.13589872529743585,3.1387778397445594,0.1414412638002833,2.4054381509731297,0.0005272158682921755,0.01743077547105365,0.016735725324015904
C100,製藥,EW,W,下游,上游,875,0.17206019274280643,1.6565497715507482,0.09761053451424952,0.05491156127005586,0.6169097838712182,-0.061745289698033536,-0.5954914033593609,0.0019462788006366512,0.027341692505883364,0.023991549081678554
C100,製藥,EW,M,下游,上游,207,0.1783626576459468,0.5291075925048382,0.5967308148004145,-0.13917369386938733,-0.6462960455466494,-0.16341713054906826,-0.7136528115800689,0.017569065566601014,0.00842593437900896,-0.006227869546424403
C100,製藥,EW,D,上游,中游,4245,0.030165346953936283,1.0102130711141075,0.31239321818814303,0.032720428671657836,0.9728802997430809,0.1548169278584372,3.0388262485856568,0.00041904773892544777,0.021253637413010118,0.020561291483332855
C100,製藥,EW,W,上游,中游,875,0.0885381092334889,1.2380303730247577,0.2157047989562383,0.040229730948133494,0.5617540302235572,-0.06536179398775446,-0.6946831603592308,0.0017012713868198833,0.012934617538354898,0.009534851582689075
C100,製藥,EW,M,上游,中游,207,0.0456045634245085,0.33611649667621396,0.7367830188445068,-0.06263867184132407,-0.3179506163952782,-0.09735578062438928,-0.5325691097262483,0.013580937626811113,0.004954681141308259,-0.009750422093056654
C100,製藥,EW,D,中游,上游,4245,-0.024923496850127003,-0.6511454441612987,0.5149526035375177,0.09329315308872116,2.571113212768551,0.12114448947313235,2.120074117405421,0.000525083550263164,0.016496113058368844,0.015800401749520687
C100,製藥,EW,W,中游,上游,875,0.06934738611322852,0.8457997473059531,0.3976644664667087,0.11742889152203174,1.3805736556140487,-0.03235042610543869,-0.30038029031564806,0.0019566379955573408,0.02529051188941689,0.021933303549196648
C100,製藥,EW,M,中游,上游,207,-0.1066025769388631,-0.542170530267033,0.5877010346794475,0.029481461757491546,0.1958481982492962,-0.07000664100591206,-0.3331397202403112,0.017640840006690143,0.008073166383759545,-0.006585850861800857
C100,製藥,EW,D,中游,下游,4245,-0.0012212442100795985,-0.029159717939640104,0.9767372079885789,0.0739818835811127,1.4627024833324673,0.11348440912342846,2.5156308368723908,0.00043612646007805953,0.019071548497695656,0.018377659001230895
