n,ann_ret,ann_vol,sharpe,max_dd,win,ann_alpha,t_alpha,beta,smooth_N,hold_K,cost_rt,avg_daily_turn,ann_turn
4244,0.23070598802415243,0.11735502677847409,1.965880749698485,-0.17466445565575972,0.4095193213949105,0.18275776608620134,6.835440166514297,0.3804850001301163,20,1,0.0,0.09283694627709708,23.394910461828466
4244,0.19561362233140972,0.11747877262573189,1.665097599841315,-0.22392419230300376,0.40645617342130064,0.14760908305009082,5.19585288941694,0.3809318968769109,20,1,0.003,0.09283694627709708,23.394910461828466
4244,0.17221871186958126,0.11778669346202114,1.4621236644622433,-0.25521097871900933,0.40127238454288405,0.12417662769268376,4.1984084886024515,0.3812298280414405,20,1,0.005,0.09283694627709708,23.394910461828466
4244,0.13712634617683858,0.11858319807817318,1.1563724743402626,-0.30081792651226746,0.39726672950047126,0.08902794465657324,2.8355445341008174,0.38167672478823506,20,1,0.008,0.09283694627709708,23.394910461828466
4244,0.11373143571501011,0.11933380915323634,0.9530529237440815,-0.3296957107094839,0.3932610744580584,0.06559548929916616,2.0090554016753326,0.38197465595276453,20,1,0.01,0.09283694627709708,23.394910461828466
4240,0.1850274886792803,0.1230701692138561,1.503430846493454,-0.23442654892382864,0.40070754716981133,0.1310671334919972,4.560844255186398,0.4209652871232594,20,5,0.0,0.04622641509433962,11.649056603773584
4240,0.1675539037736199,0.12310100669734383,1.3611091271216649,-0.2473066731141913,0.39929245283018866,0.113622817564945,3.8445161765496603,0.42073694867106015,20,5,0.003,0.04622641509433962,11.649056603773584
4240,0.1559048471698463,0.1232343364288542,1.2651088299554685,-0.2577951295811173,0.39858490566037735,0.10199327361357684,3.387050690846306,0.4205847230362607,20,5,0.005,0.04622641509433962,11.649056603773584
4240,0.13843126226418592,0.12360275826602461,1.1199690379582516,-0.27327361119485416,0.3955188679245283,0.08454895768652458,2.730134922311605,0.42035638458406144,20,5,0.008,0.04622641509433962,11.649056603773584
4240,0.12678220566041234,0.12395987896770404,1.0227680658952858,-0.29037388591050484,0.39433962264150946,0.07291941373515644,2.3111432897455693,0.420204158949262,20,5,0.01,0.04622641509433962,11.649056603773584
