A,A_name,n_A,B,B_name,n_B,n,beta_AB,t_AB,p_AB
C100,製藥,78,C400,再生醫療,11,4673,-0.015205794632819427,-0.41321675578169803,0.6794478129244268
C100,製藥,78,D000,半導體,297,4673,0.014232837890361994,0.5544960702570833,0.5792393943424082
C100,製藥,78,F000,電腦週邊,303,4673,0.0023498748931708277,0.10268401222030926,0.9182137629631364
C100,製藥,78,G000,平面顯示器,131,4673,-0.0153936112149656,-0.6626923047752346,0.5075276392328508
C100,製藥,78,H000,觸控面板,45,4673,0.0012731024321474612,0.055482921261031944,0.9557537358494423
C100,製藥,78,I000,通信網路,162,4673,-0.0016362092879129168,-0.07949294750189828,0.9366405409411434
C100,製藥,78,J000,被動元件,51,4673,-0.009509855704959371,-0.37807389153472204,0.7053757028904966
C100,製藥,78,K000,連接器,57,4673,-0.004103963839449396,-0.20039451707609668,0.8411720472616331
C100,製藥,78,L000,印刷電路板,94,4673,-0.017489161344765792,-0.7585509140868563,0.4481212452993083
C100,製藥,78,M000,食品,59,4673,0.02339477651101141,1.18242476011153,0.23703720348492885
C100,製藥,78,N000,石化及塑橡膠,89,4673,0.009101444311554976,0.46971048028539447,0.6385618791845925
C100,製藥,78,O000,紡織,74,4673,0.018190412626077773,0.9555144234110364,0.33931761491031676
C100,製藥,78,P000,電機機械,131,4673,0.0069736417262100765,0.40030802230781937,0.6889296599215862
C100,製藥,78,Q000,鋼鐵,58,4673,-0.027575487238038314,-1.1932621170467221,0.2327667339509245
C100,製藥,78,R000,軟體服務,72,4673,0.0035749584247996265,0.2052635570617324,0.8373662150583
C100,製藥,78,R300,電子商務,31,4673,0.0021839776384273446,0.11176716759110096,0.9110080208369011
C100,製藥,78,S000,建材營造,130,4673,0.007735164004021882,0.39352251257082604,0.6939335998302681
C100,製藥,78,T000,交通運輸及航運,36,4673,-0.032519918037454194,-1.4631696242227015,0.14342097031097395
C100,製藥,78,U000,金融,46,4673,-0.005893302743238762,-0.27445505202970777,0.7837349411036615
C100,製藥,78,V000,貿易百貨,69,4673,0.011934274385930959,0.687897295514993,0.49151745979822103
C100,製藥,78,W000,油電燃氣,11,4673,0.015014041164674446,1.12784905892388,0.259383670551358
C100,製藥,78,X000,其他,256,4673,0.0006072576726907278,0.03388113773425674,0.9729719344595819
C100,製藥,78,Y000,文化創意,35,4673,0.023399627745110972,1.095424522512497,0.2733306956085162
C200,醫療器材,118,1000,水泥,10,4673,0.0032377599772554417,0.07353246326408212,0.9413824120399797
C200,醫療器材,118,2000,造紙,8,4673,0.03507418590065683,0.6739429499931703,0.5003475846641361
C200,醫療器材,118,3000,汽車,69,4673,0.05140220931029712,1.2841053990079734,0.19910507922606657
C200,醫療器材,118,4100,太空衛星科技,14,4673,0.07916533618142976,1.4945762919113073,0.13502505735249082
C200,醫療器材,118,5100,區塊鏈,7,4673,0.03953090382819098,0.7313724592827334,0.46455168262891644
C200,醫療器材,118,5200,金融科技,18,4673,0.10165469404238266,2.0399605918874673,0.04135425094483908
C200,醫療器材,118,5300,人工智慧,61,4673,0.06302197416226579,1.4852346598292707,0.1374816736082241
C200,醫療器材,118,5400,雲端運算,59,4673,0.0734392938133688,1.8778207148099,0.0604056954774761
C200,醫療器材,118,5500,資通訊安全,33,4673,0.0724654031478705,1.750422121842376,0.08004550154521241
C200,醫療器材,118,5600,大數據,40,4673,0.07298438930573506,1.776643449720406,0.0756269220169794
C200,醫療器材,118,5700,體驗科技,19,4673,0.03245296475937645,0.7007169589123676,0.48347967034033923
C200,醫療器材,118,5800,運動科技,24,4673,0.05145443696248962,1.2354726472153585,0.2166546502407849
C200,醫療器材,118,6000,自動化,13,4673,0.0051422876845276105,0.10695758517108657,0.9148226287933472
C200,醫療器材,118,B000,休閒娛樂,70,4673,0.06369054402144973,1.7183060533140573,0.08574080583418817
C200,醫療器材,118,C100,製藥,78,4673,0.10117897062186362,1.18464809553522,0.23615661247667563
C200,醫療器材,118,C300,食品生技,40,4673,0.08522539805865502,1.261818231775819,0.20701420020846084
C200,醫療器材,118,C400,再生醫療,11,4673,0.09246050143740245,1.1920898125054844,0.23322603114258567
C200,醫療器材,118,D000,半導體,297,4673,0.08751714285157255,1.6907417739585826,0.09088613212818117
C200,醫療器材,118,F000,電腦週邊,303,4673,0.05705652586797505,1.2690104319250441,0.2044373434284774
C200,醫療器材,118,G000,平面顯示器,131,4673,0.03153489727719025,0.6789868147495071,0.49714621637482215
C200,醫療器材,118,H000,觸控面板,45,4673,0.04272354759998271,0.9108261347361561,0.3623869898596104
C200,醫療器材,118,I000,通信網路,162,4673,0.05217768700826585,1.2173026385719756,0.22348909077261925
C200,醫療器材,118,J000,被動元件,51,4673,0.05337788278520887,1.0260076045363493,0.3048879995917566
C200,醫療器材,118,K000,連接器,57,4673,0.05798589176850809,1.338675151094247,0.18067644913281689
C200,醫療器材,118,L000,印刷電路板,94,4673,0.045095893851215096,0.952211395671819,0.3409897828062336
C200,醫療器材,118,M000,食品,59,4673,0.04590521789670457,1.3285076339505046,0.1840104633357238
C200,醫療器材,118,N000,石化及塑橡膠,89,4673,0.04109824698684887,1.1023028513303679,0.27033003018100055
C200,醫療器材,118,O000,紡織,74,4673,0.04459103231746266,1.161388536609861,0.2454839286804067
C200,醫療器材,118,P000,電機機械,131,4673,0.05551832136637948,1.511835987533592,0.13057559182244138
C200,醫療器材,118,Q000,鋼鐵,58,4673,-0.04330566743386775,-0.8989111822169971,0.368699971280918
C200,醫療器材,118,R000,軟體服務,72,4673,0.06898901307294378,1.9138613608815562,0.05563787262680172
C200,醫療器材,118,R300,電子商務,31,4673,0.04377757619135234,1.0706025074181682,0.2843481955675996
C200,醫療器材,118,S000,建材營造,130,4673,0.05462580989458413,1.4535246825319448,0.14607813169910225
C200,醫療器材,118,T000,交通運輸及航運,36,4673,-0.014450537550398256,-0.3009994901121079,0.7634148833364107
C200,醫療器材,118,U000,金融,46,4673,0.03285254472443871,0.7960080224307463,0.4260273724979934
C200,醫療器材,118,V000,貿易百貨,69,4673,0.06187303905815891,1.84660353822674,0.06480462102706458
C200,醫療器材,118,W000,油電燃氣,11,4673,0.03156511380155672,1.322552412868116,0.1859842683756291
C200,醫療器材,118,X000,其他,256,4673,0.05123724340560887,1.4459708139988352,0.14818538810656554
C200,醫療器材,118,Y000,文化創意,35,4673,0.05865667456174428,1.387552033857432,0.16527349605850306
C300,食品生技,40,1000,水泥,10,4673,-0.005696459659210961,-0.19805417693209315,0.8430026761038782
C300,食品生技,40,2000,造紙,8,4673,0.030692537540498728,0.9760141526126505,0.3290574510011466
C300,食品生技,40,3000,汽車,69,4673,0.020383596686691176,0.8540069960104445,0.39310111305932205
C300,食品生技,40,4100,太空衛星科技,14,4673,0.011765909234728434,0.4025885345345775,0.6872509456530727
C300,食品生技,40,5100,區塊鏈,7,4673,-0.009339838304058892,-0.2981088711999198,0.7656200709979052
C300,食品生技,40,5200,金融科技,18,4673,0.019058259171476036,0.6090702351002457,0.5424778857349934
C300,食品生技,40,5300,人工智慧,61,4673,0.011716562523342426,0.46065524393547613,0.6450459700341222
C300,食品生技,40,5400,雲端運算,59,4673,0.019514378886752493,0.8441368456469317,0.3985929403440468
C300,食品生技,40,5500,資通訊安全,33,4673,0.02238515448221727,0.9064412291723132,0.3647023587275954
C300,食品生技,40,5600,大數據,40,4673,0.01846494171470918,0.7690352738482471,0.44187237063293305
C300,食品生技,40,5700,體驗科技,19,4673,-0.0008721266572572834,-0.03170481532335854,0.9747074547460207
C300,食品生技,40,5800,運動科技,24,4673,-0.0008131751828243092,-0.03389319455640589,0.9729623200292395
C300,食品生技,40,6000,自動化,13,4673,-0.02245747670430171,-0.7858773137490127,0.43193936649754217
C300,食品生技,40,B000,休閒娛樂,70,4673,0.031094124586236012,1.3391124051957253,0.18053408261080384
C300,食品生技,40,C100,製藥,78,4673,0.017825149415368922,0.2647489320697226,0.7912028796784477
C300,食品生技,40,C200,醫療器材,118,4673,-0.008869704993523447,-0.2677442648537853,0.7888961748774957
C300,食品生技,40,C400,再生醫療,11,4673,-0.021716680461903455,-0.4833660174710226,0.6288358726414562
C300,食品生技,40,D000,半導體,297,4673,0.025586745198054584,0.8612235181628815,0.389114949520168
C300,食品生技,40,F000,電腦週邊,303,4673,0.017164595439760233,0.6457612411400774,0.5184339926293144
C300,食品生技,40,G000,平面顯示器,131,4673,-0.0036268405541053463,-0.13375331865064374,0.8935976417268728
C300,食品生技,40,H000,觸控面板,45,4673,0.005259995755264343,0.1937049699530022,0.8464069000941502
C300,食品生技,40,I000,通信網路,162,4673,0.011438722884312557,0.4826524786942598,0.6293425104906248
C300,食品生技,40,J000,被動元件,51,4673,0.009161513882811766,0.31350725501477167,0.753895309617035
C300,食品生技,40,K000,連接器,57,4673,0.006160181335356783,0.25951162558619634,0.7952405132783857
C300,食品生技,40,L000,印刷電路板,94,4673,-0.0057115476568960375,-0.20906313746575445,0.8343989508507774
C300,食品生技,40,M000,食品,59,4673,0.03317480871456152,1.3357671078258326,0.18162540706416797
C300,食品生技,40,N000,石化及塑橡膠,89,4673,0.020290556468523093,0.8975680285380357,0.3694158902995419
C300,食品生技,40,O000,紡織,74,4673,0.027873484354147715,1.2382938084340096,0.2156071387491445
C300,食品生技,40,P000,電機機械,131,4673,0.02202715544819668,1.0980192031751477,0.27219610404259065
C300,食品生技,40,Q000,鋼鐵,58,4673,-0.02203355912895092,-0.8071226534780798,0.4195958218694732
C300,食品生技,40,R000,軟體服務,72,4673,0.022909908940001944,1.099807696714783,0.27141591813346744
C300,食品生技,40,R300,電子商務,31,4673,0.009065067746210813,0.38836783775508354,0.6977438417328348
C300,食品生技,40,S000,建材營造,130,4673,0.014410830733545505,0.6090197481074003,0.5425113492747975
C300,食品生技,40,T000,交通運輸及航運,36,4673,-0.029265253219178066,-1.086194895630509,0.27739277510510474
C300,食品生技,40,U000,金融,46,4673,0.002814807170742546,0.1066131716447973,0.9150958686842716
C300,食品生技,40,V000,貿易百貨,69,4673,0.01703244469116392,0.8285800052802644,0.40734210603300613
C300,食品生技,40,W000,油電燃氣,11,4673,0.014361032632851559,0.8572475505398988,0.3913080883402238
C300,食品生技,40,X000,其他,256,4673,0.013043113084774963,0.6048141324409324,0.54530250232839
C300,食品生技,40,Y000,文化創意,35,4673,0.040418704537344044,1.5378970450879281,0.12407378992211737
C400,再生醫療,11,1000,水泥,10,4673,0.0014215897056049165,0.08881212261770204,0.9292312233087285
C400,再生醫療,11,2000,造紙,8,4673,-0.0011282236399424753,-0.06076142332461198,0.9515492132544912
C400,再生醫療,11,3000,汽車,69,4673,0.003579953333832254,0.252231470273264,0.800862154509247
C400,再生醫療,11,4100,太空衛星科技,14,4673,-0.0017192700060901245,-0.09064985311248891,0.9277708179118743
C400,再生醫療,11,5100,區塊鏈,7,4673,-0.03099559714446676,-1.583834603027464,0.1132313625907923
C400,再生醫療,11,5200,金融科技,18,4673,-0.005383944992872331,-0.3101080157893738,0.7564788168316472
C400,再生醫療,11,5300,人工智慧,61,4673,-0.004712006262713432,-0.2924596654665549,0.7699351946959769
C400,再生醫療,11,5400,雲端運算,59,4673,0.003946229191545058,0.2671838728192649,0.7893275925599242
C400,再生醫療,11,5500,資通訊安全,33,4673,0.0016393124864234282,0.10381970844801446,0.917312425906664
C400,再生醫療,11,5600,大數據,40,4673,-0.005347843183186237,-0.34685436577548645,0.72870073153777
C400,再生醫療,11,5700,體驗科技,19,4673,-0.006722153618404988,-0.39476975224847066,0.6930128198307768
C400,再生醫療,11,5800,運動科技,24,4673,-0.004770228487294909,-0.30754741560309545,0.7584267381238743
C400,再生醫療,11,6000,自動化,13,4673,-0.007845048426176648,-0.44166816105544293,0.6587293525608238
C400,再生醫療,11,B000,休閒娛樂,70,4673,0.005176390643838771,0.37483484744037904,0.7077832960986257
C400,再生醫療,11,C100,製藥,78,4673,-0.018644575128995047,-0.6988623917114305,0.48463803256636306
C400,再生醫療,11,C200,醫療器材,118,4673,-0.012065644556048574,-0.66969622684473,0.5030514574678442
C400,再生醫療,11,C300,食品生技,40,4673,-0.01687297985305211,-0.7265923344786037,0.46747572545903515
C400,再生醫療,11,D000,半導體,297,4673,-0.00232912300386649,-0.12973688952720713,0.8967745955828108
C400,再生醫療,11,F000,電腦週邊,303,4673,-0.002086599011071621,-0.12957335633834646,0.896903984066523
C400,再生醫療,11,G000,平面顯示器,131,4673,-0.006474492019478039,-0.396859373894947,0.6914711641921524
C400,再生醫療,11,H000,觸控面板,45,4673,0.00029882218378705813,0.017639756833043613,0.9859262402379589
C400,再生醫療,11,I000,通信網路,162,4673,-0.003941444104642234,-0.2566466258003183,0.7974515780265241
C400,再生醫療,11,J000,被動元件,51,4673,-0.007690477217805936,-0.42988704544479495,0.6672778094021028
C400,再生醫療,11,K000,連接器,57,4673,0.0004002821880476456,0.026777190706725813,0.9786374458730314
C400,再生醫療,11,L000,印刷電路板,94,4673,-0.005221957397827252,-0.3111728461547584,0.7556692246429644
C400,再生醫療,11,M000,食品,59,4673,0.004933324638991749,0.3634445476494509,0.716272829308893
C400,再生醫療,11,N000,石化及塑橡膠,89,4673,0.002284186143743472,0.16114841419836487,0.8719765094862946
C400,再生醫療,11,O000,紡織,74,4673,0.008366912604816406,0.6075471001642875,0.5434878950339328
C400,再生醫療,11,P000,電機機械,131,4673,0.003475651374210195,0.26336991289870937,0.7922654782440812
C400,再生醫療,11,Q000,鋼鐵,58,4673,-0.010155787484106508,-0.6799251898305744,0.49655183085009247
C400,再生醫療,11,R000,軟體服務,72,4673,-0.0027150333730632317,-0.19760335897980158,0.8433554065417266
C400,再生醫療,11,R300,電子商務,31,4673,0.0016993187088017103,0.10735587567124197,0.9145066582483181
C400,再生醫療,11,S000,建材營造,130,4673,0.00917733008530153,0.6660501332877601,0.5053790567474148
C400,再生醫療,11,T000,交通運輸及航運,36,4673,-0.0160959808114075,-1.0127806696427115,0.311164935836053
C400,再生醫療,11,U000,金融,46,4673,0.00968546407549353,0.6409201314258739,0.5215745755616685
C400,再生醫療,11,V000,貿易百貨,69,4673,-0.0001205442123337224,-0.009320842389888924,0.9925631514468023
C400,再生醫療,11,W000,油電燃氣,11,4673,-0.0015450767954707132,-0.15729828070905358,0.8750097751878841
C400,再生醫療,11,X000,其他,256,4673,-0.0008154869642282618,-0.0610787109653094,0.9512965236786948
C400,再生醫療,11,Y000,文化創意,35,4673,0.0038443509761237602,0.2441835650179413,0.8070886550862477
D000,半導體,297,1000,水泥,10,4673,0.07037324337046193,1.1393791924790961,0.25454503073776424
D000,半導體,297,2000,造紙,8,4673,0.013987420255022014,0.19422561827968954,0.8459992243205632
D000,半導體,297,3000,汽車,69,4673,0.1349682295522917,2.7878477374863113,0.005305947550489724
D000,半導體,297,4100,太空衛星科技,14,4673,0.1957387130180708,2.8474733083092563,0.004406778947568746
D000,半導體,297,5100,區塊鏈,7,4673,0.18623646359223311,2.608695638039914,0.009088804162329243
D000,半導體,297,5200,金融科技,18,4673,0.2264952642153606,3.6338054036015297,0.0002792715252340227
D000,半導體,297,5300,人工智慧,61,4673,0.14535957278861625,2.532970549313871,0.011310045489193425
D000,半導體,297,5400,雲端運算,59,4673,0.14944870363736734,2.9012274013511608,0.0037170402868934426
D000,半導體,297,5500,資通訊安全,33,4673,0.14727984151768064,2.8592763029165575,0.004246087705975721
D000,半導體,297,5600,大數據,40,4673,0.16526284064209062,3.2238442158520524,0.0012648218655452726
D000,半導體,297,5700,體驗科技,19,4673,0.1887541252327882,2.841633222426528,0.0044883095033045415
D000,半導體,297,5800,運動科技,24,4673,0.1376303179148016,2.483801195127001,0.012998835515022943
D000,半導體,297,6000,自動化,13,4673,0.21155099384906637,3.3083979120975284,0.0009383138722896137
D000,半導體,297,B000,休閒娛樂,70,4673,0.127996058551033,2.5266837647224745,0.01151451315370775
D000,半導體,297,C100,製藥,78,4673,0.11773833994257804,1.6961938897569258,0.08984916724457094
D000,半導體,297,C200,醫療器材,118,4673,0.14098797759803042,2.756236244805425,0.005847074848662948
D000,半導體,297,C300,食品生技,40,4673,0.1379622850761399,2.3618453264299824,0.01818422730632561
D000,半導體,297,C400,再生醫療,11,4673,0.14968479356429976,1.9997595918305318,0.045526229876896404
D000,半導體,297,F000,電腦週邊,303,4673,0.19503638734945314,3.306958968260016,0.0009431470581587467
D000,半導體,297,G000,平面顯示器,131,4673,0.2563500512255042,4.209560615944875,2.5586779160105717e-05
D000,半導體,297,H000,觸控面板,45,4673,0.22171938838045746,3.7220909373824433,0.00019757983510887704
D000,半導體,297,I000,通信網路,162,4673,0.20016811535427143,3.5138434586180507,0.0004416730156739382
D000,半導體,297,J000,被動元件,51,4673,0.20626360771987964,2.8756744565379053,0.004031652834539406
D000,半導體,297,K000,連接器,57,4673,0.1963961143943693,3.4095799413809837,0.0006506300648174956
D000,半導體,297,L000,印刷電路板,94,4673,0.19653241342331626,3.0775996086698925,0.0020867508477361496
D000,半導體,297,M000,食品,59,4673,0.08681141843317254,1.662076365073214,0.09649746383290873
D000,半導體,297,N000,石化及塑橡膠,89,4673,0.12107062299396965,2.487097533742513,0.012879008478480855
D000,半導體,297,O000,紡織,74,4673,0.047355151302285216,0.9776193425913318,0.328262627118718
D000,半導體,297,P000,電機機械,131,4673,0.09552867961237804,2.217036573755769,0.026620592371387797
D000,半導體,297,Q000,鋼鐵,58,4673,0.024633204005500325,0.37192139231753174,0.709951377082554
D000,半導體,297,R000,軟體服務,72,4673,0.1222834102857262,2.7058353530166777,0.006813281695922288
D000,半導體,297,R300,電子商務,31,4673,0.12875782078222753,2.6205272017306322,0.008779392578297983
D000,半導體,297,S000,建材營造,130,4673,0.09154159201012639,1.7070233771080956,0.08781770741424129
D000,半導體,297,T000,交通運輸及航運,36,4673,0.1196575340039955,1.594105976261525,0.1109123006043784
D000,半導體,297,U000,金融,46,4673,0.07983160705809682,1.4604851404922892,0.14415678849093713
D000,半導體,297,V000,貿易百貨,69,4673,0.09537537679212219,1.973801388464937,0.04840433091581484
